ComInsee,"ComLib",EquipementId,EquNbEquIdentique,ActCode,"ActLib","EquActivitePraticable","EquActivitePratique","EquActiviteSalleSpe","ActNivLib"
72124,"Écommoy",70742,1,1101,"Basket-Ball","Oui","Non","Non","Compétition départementale"
72124,"Écommoy",70742,1,3401,"Gymnastique Artistique","Oui","Non","Non","Scolaire"
72124,"Écommoy",70742,1,8401,"Twirling bâton","Oui","Non","Non","Entrainement"
72124,"Écommoy",70742,1,7901,"Tennis","Oui","Non","Non","Compétition départementale"
72124,"Écommoy",70742,1,8201,"Tir à l'arc","Oui","Non","Non","Compétition départementale"
72124,"Écommoy",70742,1,3701,"Handball / Mini hand / Handball de plage","Oui","Oui","Non","Compétition départementale"
72124,"Écommoy",70742,1,8801,"Volley-ball / Volley-ball de plage (beach-volley) / Green-Volley","Oui","Non","Non","Scolaire"
72124,"Écommoy",70743,1,3701,"Handball / Mini hand / Handball de plage","Oui","Oui","Non","Compétition régionale"
72124,"Écommoy",70743,1,8201,"Tir à l'arc","Oui","Oui","Non","Compétition départementale"
72124,"Écommoy",70743,1,7901,"Tennis","Oui","Oui","Non","Compétition départementale"
72124,"Écommoy",70743,1,3401,"Gymnastique Artistique","Oui","Oui","Non","Scolaire"
72124,"Écommoy",70743,1,8401,"Twirling bâton","Oui","Oui","Non","Entrainement"
72124,"Écommoy",70743,1,1101,"Basket-Ball","Oui","Oui","Non","Compétition départementale"
72124,"Écommoy",70743,1,3403,"Gymnastique Aérobic","Oui","Oui","Non","Entrainement"
72124,"Écommoy",70743,1,8801,"Volley-ball / Volley-ball de plage (beach-volley) / Green-Volley","Oui","Oui","Non","Scolaire"
72124,"Écommoy",70743,1,701,"Badminton, Jeu de volant","Oui","Oui","Non","Entrainement"
72124,"Écommoy",71388,1,8901,"Activités de forme et de santé","Oui","Oui","Non","Loisir - Entretien - Remise en forme"
72124,"Écommoy",73584,1,1201,"Billard (Français (carambole),Snooker,Anglais,Américain)","Oui","Oui","Non","Loisir - Entretien - Remise en forme"
72124,"Écommoy",200247,1,2901,"Football / Football en salle (Futsal)","Oui","Non","Non","Scolaire"
72124,"Écommoy",200254,1,2901,"Football / Football en salle (Futsal)","Oui","Oui","Non","Scolaire"
72124,"Écommoy",200254,1,8001,"Tennis de table","Oui","Non","Non","Scolaire"
72124,"Écommoy",200265,2,7901,"Tennis","Oui","Oui","Non","Loisir - Entretien - Remise en forme"
72124,"Écommoy",200265,2,701,"Badminton, Jeu de volant","Oui","Oui","Non","Loisir - Entretien - Remise en forme"
72124,"Écommoy",200282,1,2901,"Football / Football en salle (Futsal)","Oui","Non","Non","Loisir - Entretien - Remise en forme"
72124,"Écommoy",200282,1,1101,"Basket-Ball","Oui","Oui","Non","Loisir - Entretien - Remise en forme"
72124,"Écommoy",200282,1,3701,"Handball / Mini hand / Handball de plage","Oui","Oui","Non","Loisir - Entretien - Remise en forme"
72124,"Écommoy",200354,1,2601,"Equitation","Oui","Non","Non","Loisir - Entretien - Remise en forme"
72124,"Écommoy",200354,1,2609,"Course sur le plat","Oui","Non","Non","Compétition internationale"
72124,"Écommoy",200460,1,2901,"Football / Football en salle (Futsal)","Oui","Oui","Non","Entrainement"
72124,"Écommoy",200468,1,2901,"Football / Football en salle (Futsal)","Oui","Non","Non","Entrainement"
72124,"Écommoy",200487,1,6001,"Pétanque et jeu provencal","Oui","Oui","Non","Loisir - Entretien - Remise en forme"
72124,"Écommoy",200590,2,8102,"Cible Mobile / Carabine 300m","Oui","Oui","Non","Compétition nationale"
72124,"Écommoy",200590,2,8101,"Carabine (hors 300m) / Pistolet / Plateaux","Oui","Oui","Non","Compétition départementale"
72124,"Écommoy",200649,1,502,"Lancer","Oui","Oui","Non","Scolaire"
72124,"Écommoy",200665,1,503,"Course sur piste","Oui","Oui","Non","Scolaire"
72124,"Écommoy",200708,1,1101,"Basket-Ball","Oui","Oui","Non","Scolaire"
72124,"Écommoy",275303,1,5701,"Pêche sportive à la mouche et au lancer","Non","Oui","Non","Non défini"
72124,"Écommoy",289522,1,6201,"Randonnée pédestre","Oui","Oui","Non","Loisir - Entretien - Remise en forme"
72124,"Écommoy",289523,1,6201,"Randonnée pédestre","Oui","Oui","Non","Loisir - Entretien - Remise en forme"
72124,"Écommoy",289524,1,6201,"Randonnée pédestre","Oui","Oui","Non","Loisir - Entretien - Remise en forme"
72124,"Écommoy",289526,1,6201,"Randonnée pédestre","Oui","Oui","Non","Loisir - Entretien - Remise en forme"
72124,"Écommoy",289527,1,6201,"Randonnée pédestre","Oui","Oui","Non","Loisir - Entretien - Remise en forme"
72124,"Écommoy",289528,1,6201,"Randonnée pédestre","Oui","Oui","Non","Loisir - Entretien - Remise en forme"
72124,"Écommoy",289529,1,6201,"Randonnée pédestre","Oui","Oui","Non","Loisir - Entretien - Remise en forme"
72124,"Écommoy",317973,1,6306,"Planche à roulettes (Skate)","Oui","Oui","Non","Loisir - Entretien - Remise en forme"
72124,"Écommoy",317974,1,8102,"Cible Mobile / Carabine 300m","Oui","Oui","Non","Compétition nationale"
72124,"Écommoy",317976,1,8102,"Cible Mobile / Carabine 300m","Oui","Oui","Non","Compétition nationale"
72124,"Écommoy",317976,1,8103,"Arbalète / Armes anciennes / Bench rest / Silhouettes métalliques / Tir sportif de vitesse","Oui","Oui","Non","Entrainement"
72124,"Écommoy",318031,1,7901,"Tennis","Oui","Oui","Non","Entrainement"
72124,"Écommoy",318860,1,5206,"Baignade loisirs","Oui","Oui","Non","Entrainement"
72124,"Écommoy",318863,1,5201,"Natation course sportive","Oui","Oui","Non","Entrainement"
72124,"Écommoy",318863,1,5206,"Baignade loisirs","Oui","Oui","Non","Entrainement"
72124,"Écommoy",318863,1,5208,"Aquagym","Oui","Oui","Non","Entrainement"
72124,"Écommoy",350940,1,8104,"Tir aux armes réglementaires","Oui","Oui","Non","Entrainement"
72125,"Écorpain",69334,1,1101,"Basket-Ball","Non","Non","Non","Loisir - Entretien - Remise en forme"
72125,"Écorpain",69334,1,1101,"Basket-Ball","Oui","Non","Non",
72125,"Écorpain",299577,1,6001,"Pétanque et jeu provencal","Oui","Oui","Non","Loisir - Entretien - Remise en forme"
72125,"Écorpain",299579,1,2204,"Vtt (Cross Country/ Descente/ Trial/ Rallye/ Four Cross) / Vélo trial","Oui","Oui","Non","Loisir - Entretien - Remise en forme"
72125,"Écorpain",299579,1,6201,"Randonnée pédestre","Oui","Oui","Non","Loisir - Entretien - Remise en forme"
72126,"Épineu-le-Chevreuil",205905,1,6201,"Randonnée pédestre","Oui","Non","Non","Loisir - Entretien - Remise en forme"
72126,"Épineu-le-Chevreuil",205986,1,6001,"Pétanque et jeu provencal","Oui","Non","Non","Loisir - Entretien - Remise en forme"
72126,"Épineu-le-Chevreuil",283234,1,2601,"Equitation","Oui","Oui","Non","Loisir - Entretien - Remise en forme"
72126,"Épineu-le-Chevreuil",341036,1,2603,"Dressage","Oui","Oui","Non","Entrainement"
72127,"Étival-lès-le-Mans",72694,1,1101,"Basket-Ball","Oui","Oui","Non",
72127,"Étival-lès-le-Mans",72694,1,2901,"Football / Football en salle (Futsal)","Oui","Oui","Non",
72127,"Étival-lès-le-Mans",72694,1,3701,"Handball / Mini hand / Handball de plage","Oui","Oui","Non",
72127,"Étival-lès-le-Mans",72694,1,1101,"Basket-Ball","Oui","Oui","Non",
72127,"Étival-lès-le-Mans",73230,1,2901,"Football / Football en salle (Futsal)","Oui","Oui","Non","Compétition départementale"
72127,"Étival-lès-le-Mans",73231,2,7901,"Tennis","Non","Non","Non","Compétition départementale"
72127,"Étival-lès-le-Mans",73232,1,2901,"Football / Football en salle (Futsal)","Oui","Oui","Non","Entrainement"
72127,"Étival-lès-le-Mans",73233,1,2402,"Autres Danses","Oui","Oui","Non","Loisir - Entretien - Remise en forme"
72127,"Étival-lès-le-Mans",73233,1,3501,"Gymnastique volontaire","Oui","Oui","Non","Loisir - Entretien - Remise en forme"
72127,"Étival-lès-le-Mans",104891,1,8001,"Tennis de table","Oui","Oui","Non","Loisir - Entretien - Remise en forme"
72127,"Étival-lès-le-Mans",104893,1,4301,"Judo / Jujitsu / Taïso","Oui","Oui","Non","Compétition départementale"
72127,"Étival-lès-le-Mans",104893,1,3401,"Gymnastique Artistique","Oui","Oui","Non","Scolaire"
72127,"Étival-lès-le-Mans",104902,1,1101,"Basket-Ball","Oui","Oui","Non","Compétition départementale"
72127,"Étival-lès-le-Mans",104902,1,3701,"Handball / Mini hand / Handball de plage","Oui","Oui","Non","Compétition départementale"
72127,"Étival-lès-le-Mans",104902,1,7901,"Tennis","Oui","Oui","Non","Compétition régionale"
72127,"Étival-lès-le-Mans",104902,1,8801,"Volley-ball / Volley-ball de plage (beach-volley) / Green-Volley","Oui","Oui","Non","Scolaire"
72127,"Étival-lès-le-Mans",104909,2,6001,"Pétanque et jeu provencal","Oui","Oui","Non",
72127,"Étival-lès-le-Mans",104913,1,6306,"Planche à roulettes (Skate)","Oui","Oui","Non",
72127,"Étival-lès-le-Mans",104917,1,6201,"Randonnée pédestre","Oui","Oui","Non",
72127,"Étival-lès-le-Mans",104917,1,2204,"Vtt (Cross Country/ Descente/ Trial/ Rallye/ Four Cross) / Vélo trial","Oui","Oui","Non","Loisir - Entretien - Remise en forme"
72127,"Étival-lès-le-Mans",104917,1,2608,"Randonnée équestre","Oui","Oui","Non","Loisir - Entretien - Remise en forme"
72127,"Étival-lès-le-Mans",104922,1,6201,"Randonnée pédestre","Oui","Oui","Non",
72127,"Étival-lès-le-Mans",104922,1,2204,"Vtt (Cross Country/ Descente/ Trial/ Rallye/ Four Cross) / Vélo trial","Oui","Oui","Non","Loisir - Entretien - Remise en forme"
72127,"Étival-lès-le-Mans",104922,1,2608,"Randonnée équestre","Oui","Oui","Non","Loisir - Entretien - Remise en forme"
72127,"Étival-lès-le-Mans",307220,1,2301,"Cyclotourisme","Oui","Oui","Non","Loisir - Entretien - Remise en forme"
72127,"Étival-lès-le-Mans",307221,1,2301,"Cyclotourisme","Oui","Oui","Non","Loisir - Entretien - Remise en forme"
72127,"Étival-lès-le-Mans",307222,1,2301,"Cyclotourisme","Oui","Oui","Non","Loisir - Entretien - Remise en forme"
72127,"Étival-lès-le-Mans",307227,1,5501,"Pêche au coup en eau douce","Oui","Oui","Non","Loisir - Entretien - Remise en forme"
72128,"Évaillé",69441,1,4903,"Motocross / Enduro","Non","Oui","Non","Compétition régionale"
72128,"Évaillé",69441,1,4905,"Quad","Oui","Oui","Non","Compétition régionale"
72128,"Évaillé",88724,1,6201,"Randonnée pédestre","Oui","Non","Non",
72128,"Évaillé",88730,1,6201,"Randonnée pédestre","Oui","Non","Non",
72128,"Évaillé",88735,1,3501,"Gymnastique volontaire","Oui","Non","Non",
72128,"Évaillé",275857,1,2601,"Equitation","Oui","Oui","Non","Entrainement"
72128,"Évaillé",275859,1,2601,"Equitation","Oui","Oui","Non","Entrainement"
72128,"Évaillé",289599,1,6201,"Randonnée pédestre","Oui","Oui","Non","Loisir - Entretien - Remise en forme"
72129,"Fatines",76719,1,7901,"Tennis","Oui","Non","Non",
72129,"Fatines",76723,1,7901,"Tennis","Oui","Non","Non","Loisir - Entretien - Remise en forme"
72129,"Fatines",76726,1,6001,"Pétanque et jeu provencal","Oui","Oui","Non","Loisir - Entretien - Remise en forme"
72129,"Fatines",300091,1,2901,"Football / Football en salle (Futsal)","Oui","Oui","Non","Loisir - Entretien - Remise en forme"
72130,"Fay",72112,2,7901,"Tennis","Non","Non","Non","Loisir - Entretien - Remise en forme"
72130,"Fay",94052,1,6001,"Pétanque et jeu provencal","Oui","Oui","Non","Loisir - Entretien - Remise en forme"
72130,"Fay",94060,1,7901,"Tennis","Oui","Oui","Non",
72130,"Fay",94065,1,3501,"Gymnastique volontaire","Oui","Oui","Non",
72130,"Fay",94065,1,7901,"Tennis","Oui","Oui","Non",
72130,"Fay",94065,1,2402,"Autres Danses","Oui","Oui","Non",
72131,"Fercé-sur-Sarthe",72439,1,8001,"Tennis de table","Oui","Oui","Non","Compétition départementale"
72131,"Fercé-sur-Sarthe",95542,1,6001,"Pétanque et jeu provencal","Oui","Oui","Non",
72131,"Fercé-sur-Sarthe",95544,1,2901,"Football / Football en salle (Futsal)","Oui","Oui","Non",
72131,"Fercé-sur-Sarthe",95851,1,1101,"Basket-Ball","Oui","Oui","Non",
72131,"Fercé-sur-Sarthe",95851,1,2901,"Football / Football en salle (Futsal)","Oui","Non","Non",
72131,"Fercé-sur-Sarthe",293756,1,1701,"Canoë de randonnée","Oui","Oui","Non","Loisir - Entretien - Remise en forme"
72131,"Fercé-sur-Sarthe",298856,1,2202,"Bicross (BMX)","Oui","Oui","Non","Loisir - Entretien - Remise en forme"
72131,"Fercé-sur-Sarthe",299565,1,6201,"Randonnée pédestre","Oui","Oui","Non","Loisir - Entretien - Remise en forme"
72131,"Fercé-sur-Sarthe",299565,1,2608,"Randonnée équestre","Oui","Oui","Non","Loisir - Entretien - Remise en forme"
72131,"Fercé-sur-Sarthe",299565,1,2204,"Vtt (Cross Country/ Descente/ Trial/ Rallye/ Four Cross) / Vélo trial","Oui","Oui","Non","Loisir - Entretien - Remise en forme"
72131,"Fercé-sur-Sarthe",340223,1,8201,"Tir à l'arc","Oui","Oui","Non","Compétition départementale"
72131,"Fercé-sur-Sarthe",340224,1,501,"Saut","Oui","Oui","Non","Loisir - Entretien - Remise en forme"
72131,"Fercé-sur-Sarthe",340225,1,6001,"Pétanque et jeu provencal","Oui","Oui","Non","Loisir - Entretien - Remise en forme"
72132,"Ferté-Bernard",227335,1,7901,"Tennis","Oui","Non","Non","Non défini"
72132,"Ferté-Bernard",227352,2,7901,"Tennis","Oui","Non","Non","Compétition départementale"
72132,"Ferté-Bernard",227434,2,7901,"Tennis","Oui","Oui","Non","Compétition départementale"
72132,"Ferté-Bernard",227501,1,7204,"Boules traditionnelles","Oui","Oui","Non","Compétition régionale"
72132,"Ferté-Bernard",227524,1,6401,"Rugby à 15 / Rugby à 7","Oui","Oui","Non","Entrainement"
72132,"Ferté-Bernard",227543,1,502,"Lancer","Oui","Oui","Non","Compétition départementale"
72132,"Ferté-Bernard",227543,1,503,"Course sur piste","Oui","Oui","Non","Compétition départementale"
72132,"Ferté-Bernard",227543,1,501,"Saut","Oui","Oui","Non","Compétition départementale"
72132,"Ferté-Bernard",227559,1,6401,"Rugby à 15 / Rugby à 7","Oui","Oui","Non","Compétition régionale"
72132,"Ferté-Bernard",227571,1,6302,"Patinage de course","Oui","Oui","Non","Compétition départementale"
72132,"Ferté-Bernard",227584,1,2203,"Cyclisme sur piste","Oui","Oui","Non","Entrainement"
72132,"Ferté-Bernard",227584,1,2202,"Bicross (BMX)","Oui","Oui","Non","Entrainement"
72132,"Ferté-Bernard",227599,2,2901,"Football / Football en salle (Futsal)","Oui","Oui","Non","Entrainement"
72132,"Ferté-Bernard",227636,1,2901,"Football / Football en salle (Futsal)","Oui","Oui","Non","Entrainement"
72132,"Ferté-Bernard",227654,1,2901,"Football / Football en salle (Futsal)","Oui","Oui","Non","Compétition régionale"
72132,"Ferté-Bernard",227696,1,8501,"Planche à Voile","Oui","Non","Non","Loisir - Entretien - Remise en forme"
72132,"Ferté-Bernard",227696,1,8502,"Dériveur / Multicoques / Courses océaniques / au large / Voile modèle / traditionnelle /match racing","Oui","Non","Non","Loisir - Entretien - Remise en forme"
72132,"Ferté-Bernard",227696,1,1702,"Course en ligne","Oui","Oui","Non","Entrainement"
72132,"Ferté-Bernard",227696,1,1701,"Canoë de randonnée","Oui","Oui","Non","Entrainement"
72132,"Ferté-Bernard",227715,1,8901,"Activités de forme et de santé","Oui","Non","Non","Non défini"
72132,"Ferté-Bernard",227729,1,2204,"Vtt (Cross Country/ Descente/ Trial/ Rallye/ Four Cross) / Vélo trial","Oui","Oui","Non","Loisir - Entretien - Remise en forme"
72132,"Ferté-Bernard",227729,1,6201,"Randonnée pédestre","Oui","Oui","Non","Loisir - Entretien - Remise en forme"
72132,"Ferté-Bernard",227747,1,701,"Badminton, Jeu de volant","Oui","Oui","Non","Scolaire"
72132,"Ferté-Bernard",227747,1,1101,"Basket-Ball","Oui","Oui","Non","Scolaire"
72132,"Ferté-Bernard",227747,1,3701,"Handball / Mini hand / Handball de plage","Oui","Non","Non","Scolaire"
72132,"Ferté-Bernard",227747,1,8801,"Volley-ball / Volley-ball de plage (beach-volley) / Green-Volley","Oui","Oui","Non","Scolaire"
72132,"Ferté-Bernard",227747,1,3501,"Gymnastique volontaire","Oui","Oui","Non","Loisir - Entretien - Remise en forme"
72132,"Ferté-Bernard",227753,1,3401,"Gymnastique Artistique","Oui","Non","Non","Entrainement"
72132,"Ferté-Bernard",227753,1,3501,"Gymnastique volontaire","Oui","Non","Non","Loisir - Entretien - Remise en forme"
72132,"Ferté-Bernard",228621,1,701,"Badminton, Jeu de volant","Oui","Non","Non","Entrainement"
72132,"Ferté-Bernard",228621,1,1101,"Basket-Ball","Oui","Non","Non","Entrainement"
72132,"Ferté-Bernard",228621,1,3701,"Handball / Mini hand / Handball de plage","Oui","Non","Non","Entrainement"
72132,"Ferté-Bernard",228621,1,8801,"Volley-ball / Volley-ball de plage (beach-volley) / Green-Volley","Oui","Non","Non","Entrainement"
72132,"Ferté-Bernard",228621,1,501,"Saut","Oui","Oui","Non","Entrainement"
72132,"Ferté-Bernard",228621,1,502,"Lancer","Oui","Oui","Non","Entrainement"
72132,"Ferté-Bernard",228631,1,8001,"Tennis de table","Oui","Oui","Non","Compétition départementale"
72132,"Ferté-Bernard",228656,1,1101,"Basket-Ball","Oui","Oui","Non","Compétition départementale"
72132,"Ferté-Bernard",228656,1,3701,"Handball / Mini hand / Handball de plage","Oui","Oui","Non","Compétition régionale"
72132,"Ferté-Bernard",228656,1,101,"Aéromodélisme","Oui","Oui","Non","Loisir - Entretien - Remise en forme"
72132,"Ferté-Bernard",228656,1,8801,"Volley-ball / Volley-ball de plage (beach-volley) / Green-Volley","Oui","Oui","Non","Compétition régionale"
72132,"Ferté-Bernard",228656,1,701,"Badminton, Jeu de volant","Oui","Oui","Non","Compétition régionale"
72132,"Ferté-Bernard",228656,1,7901,"Tennis","Oui","Oui","Non","Compétition régionale"
72132,"Ferté-Bernard",228716,1,5206,"Baignade loisirs","Oui","Non","Non","Loisir - Entretien - Remise en forme"
72132,"Ferté-Bernard",228732,1,5201,"Natation course sportive","Oui","Oui","Non","Compétition départementale"
72132,"Ferté-Bernard",228732,1,5206,"Baignade loisirs","Oui","Non","Non","Loisir - Entretien - Remise en forme"
72132,"Ferté-Bernard",228732,1,2804,"Plongée subaquatique (Plongée libre)","Oui","Oui","Non","Entrainement"
72132,"Ferté-Bernard",228837,1,7204,"Boules traditionnelles","Oui","Oui","Non","Compétition départementale"
72132,"Ferté-Bernard",228924,1,8201,"Tir à l'arc","Oui","Oui","Non","Entrainement"
72132,"Ferté-Bernard",229044,1,2601,"Equitation","Oui","Oui","Non","Compétition départementale"
72132,"Ferté-Bernard",229044,1,2603,"Dressage","Oui","Oui","Non","Compétition départementale"
72132,"Ferté-Bernard",229044,1,2604,"Saut d'obstacle","Oui","Oui","Non","Compétition départementale"
72132,"Ferté-Bernard",229057,1,2602,"Concours complet","Oui","Oui","Non","Entrainement"
